A00000001534;"00025     ";"EMBUTIDOS MOCANO, SRL. (EMMOCA)                                                                                                                                                     ";27
A00000001594;"00025     ";"EMBUTIDOS MOCANO, SRL. (EMMOCA)                                                                                                                                                     ";44
A00000001652;"00025     ";"EMBUTIDOS MOCANO, SRL. (EMMOCA)                                                                                                                                                     ";42
A00000001652;"00025     ";"EMBUTIDOS MOCANO, SRL. (EMMOCA)                                                                                                                                                     ";72
A00000001692;"00025     ";"EMBUTIDOS MOCANO, SRL. (EMMOCA)                                                                                                                                                     ";62
A00000001732;"00025     ";"EMBUTIDOS MOCANO, SRL. (EMMOCA)                                                                                                                                                     ";90
A00000001749;"00025     ";"EMBUTIDOS MOCANO, SRL. (EMMOCA)                                                                                                                                                     ";81
A00000001782;"00025     ";"EMBUTIDOS MOCANO, SRL. (EMMOCA)                                                                                                                                                     ";97
A00000001820;"00025     ";"EMBUTIDOS MOCANO, SRL. (EMMOCA)                                                                                                                                                     ";71
A00000001820;"00025     ";"EMBUTIDOS MOCANO, SRL. (EMMOCA)                                                                                                                                                     ";107
A00000001879;"00025     ";"EMBUTIDOS MOCANO, SRL. (EMMOCA)                                                                                                                                                     ";108
A00000001909;"00025     ";"EMBUTIDOS MOCANO, SRL. (EMMOCA)                                                                                                                                                     ";83
A00000001909;"00025     ";"EMBUTIDOS MOCANO, SRL. (EMMOCA)                                                                                                                                                     ";114
A00000000025;"00026     ";"TURIN SPORT                                                                                                                                                                         ";8
A00000000055;"00026     ";"TURIN SPORT                                                                                                                                                                         ";14
A00000000092;"00026     ";"TURIN SPORT                                                                                                                                                                         ";14
A00000000134;"00026     ";"TURIN SPORT                                                                                                                                                                         ";17
A00000001414;"00026     ";"TURIN SPORT                                                                                                                                                                         ";0
A00000000083;"00027     ";"DANDY GAS                                                                                                                                                                           ";11
A00000000674;"00027     ";"DANDY GAS                                                                                                                                                                           ";417
A00000000013;"00028     ";"COOPCREER                                                                                                                                                                           ";8
A00000000056;"00028     ";"COOPCREER                                                                                                                                                                           ";14
A00000000086;"00028     ";"COOPCREER                                                                                                                                                                           ";14
A00000000138;"00028     ";"COOPCREER                                                                                                                                                                           ";17
A00000001552;"00028     ";"COOPCREER                                                                                                                                                                           ";15
A00000001598;"00028     ";"COOPCREER                                                                                                                                                                           ";15
A00000001637;"00028     ";"COOPCREER                                                                                                                                                                           ";14
A00000001656;"00028     ";"COOPCREER                                                                                                                                                                           ";7
A00000001674;"00028     ";"COOPCREER                                                                                                                                                                           ";12
A00000001702;"00028     ";"COOPCREER                                                                                                                                                                           ";19
A00000001722;"00028     ";"COOPCREER                                                                                                                                                                           ";10
A00000001748;"00028     ";"COOPCREER                                                                                                                                                                           ";14
A00000001766;"00028     ";"COOPCREER                                                                                                                                                                           ";8
A00000001791;"00028     ";"COOPCREER                                                                                                                                                                           ";11
A00000001823;"00028     ";"COOPCREER                                                                                                                                                                           ";16
A00000001851;"00028     ";"COOPCREER                                                                                                                                                                           ";14
A00000001870;"00028     ";"COOPCREER                                                                                                                                                                           ";17
A00000001899;"00028     ";"COOPCREER                                                                                                                                                                           ";14
A00000001930;"00028     ";"COOPCREER                                                                                                                                                                           ";21
A00000000027;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";8
A00000000057;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";14
A00000000107;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";14
A00000000156;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";21
A00000001578;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";1
A00000001632;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";8
A00000001633;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";8
A00000001646;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";1
A00000001667;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";5
A00000001689;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";12
A00000001712;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";0
A00000001734;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";2
A00000001758;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";3
A00000001777;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";3
A00000001802;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";3
A00000001838;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";11
A00000001869;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";14
A00000001884;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";1
A00000001918;"00029     ";"WARN ELECTRICAL SERVICES SRL                                                                                                                                                        ";6
A00000000014;"00030     ";"GVINVERGROUP                                                                                                                                                                        ";8
A00000000058;"00030     ";"GVINVERGROUP                                                                                                                                                                        ";14
A00000000108;"00030     ";"GVINVERGROUP                                                                                                                                                                        ";14
A00000000141;"00030     ";"GVINVERGROUP                                                                                                                                                                        ";17
A00000000034;"00031     ";"YPG SOLUCIONES                                                                                                                                                                      ";8
A00000000059;"00031     ";"YPG SOLUCIONES                                                                                                                                                                      ";14
A00000000089;"00031     ";"YPG SOLUCIONES                                                                                                                                                                      ";14
A00000000144;"00031     ";"YPG SOLUCIONES                                                                                                                                                                      ";17
A00000001276;"00032     ";"COOP. NAC. PROD. CERDOS (COONAPROCE)                                                                                                                                                ";21
A00000001330;"00032     ";"COOP. NAC. PROD. CERDOS (COONAPROCE)                                                                                                                                                ";27
A00000001382;"00032     ";"COOP. NAC. PROD. CERDOS (COONAPROCE)                                                                                                                                                ";34
A00000001391;"00032     ";"COOP. NAC. PROD. CERDOS (COONAPROCE)                                                                                                                                                ";7
A00000001472;"00032     ";"COOP. NAC. PROD. CERDOS (COONAPROCE)                                                                                                                                                ";16
A00000001525;"00032     ";"COOP. NAC. PROD. CERDOS (COONAPROCE)                                                                                                                                                ";14
A00000001573;"00032     ";"COOP. NAC. PROD. CERDOS (COONAPROCE)                                                                                                                                                ";25
A00000001596;"00032     ";"COOP. NAC. PROD. CERDOS (COONAPROCE)                                                                                                                                                ";15
A00000001645;"00032     ";"COOP. NAC. PROD. CERDOS (COONAPROCE)                                                                                                                                                ";23
A00000001665;"00032     ";"COOP. NAC. PROD. CERDOS (COONAPROCE)                                                                                                                                                ";23
